city_name;latitude;longitude;department_name;department_number;region_name;region_number;region_name_raw;city_name_raw;city_population
monay;46.83829832;5.5952518520000005;jura;39;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;Monay;123
monnieres;47.114115559;5.460997029;jura;39;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;Monnières;391
montholier;46.894594959;5.639042641;jura;39;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;Montholier;372
montigny les arsures;46.937006746;5.776683918;jura;39;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;Montigny-lès-Arsures;231
montigny sur l ain;46.705139659;5.791865625;jura;39;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;Montigny-sur-l'Ain;210
montmirey la ville;47.217230686;5.51656716;jura;39;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;Montmirey-la-Ville;174
montmirey le chateau;47.229925885;5.533745481;jura;39;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;Montmirey-le-Château;196
montrond;46.786828301;5.843837081;jura;39;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;Montrond;488
morbier;46.557287203;6.016436172;jura;39;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;Morbier;2290
mournans charbonny;46.776692106;5.9905407870000005;jura;39;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;Mournans-Charbonny;86
les moussieres;46.326880758;5.872391483;jura;39;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;Les Moussières;159
moutoux;46.790797471;5.943902595;jura;39;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;Moutoux;76
les trois chateaux;46.419552874;5.35630085;jura;39;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;Les Trois-Châteaux;765
nancuise;46.473943072;5.529454815;jura;39;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;Nancuise;43
les nans;46.79445617;5.973982908;jura;39;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;Les Nans;97
nevy les dole;47.002726559;5.51581086;jura;39;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;Nevy-lès-Dole;292
nevy sur seille;46.735070332;5.644726458;jura;39;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;Nevy-sur-Seille;194
offlanges;47.203818512;5.560676356;jura;39;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;Offlanges;190
onoz;46.448708512;5.663245225;jura;39;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;Onoz;70
orgelet;46.519453561;5.598867642;jura;39;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;Orgelet;1587
pagney;47.249741201;5.699474911;jura;39;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;Pagney;363
passenans;46.804080834;5.623869417;jura;39;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;Passenans;336
peseux;46.993310722;5.366668785;jura;39;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;Peseux;303
picarreau;46.754640248;5.756814531;jura;39;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;Picarreau;97
plasne;46.794313254;5.690542388;jura;39;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;Plasne;206
poids de fiole;46.594688625;5.622458481;jura;39;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;Poids-de-Fiole;334
poligny;46.818861886;5.773947475;jura;39;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;Poligny;4011
pont du navoy;46.731661169;5.789236418;jura;39;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;Pont-du-Navoy;275
rahon;46.993964981;5.4744054680000005;jura;39;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;Rahon;455
rotalier;46.583165602;5.476647948;jura;39;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;Rotalier;150
rothonay;46.515275321;5.527285899;jura;39;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;Rothonay;136
rouffange;47.22663237;5.708697328;jura;39;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;Rouffange;118
les rousses;46.498235856;6.06968778;jura;39;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;Les Rousses;3683
ste agnes;46.614706582;5.474621246;jura;39;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;Sainte-Agnès;360
st claude;46.408714547;5.875920618;jura;39;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;Saint-Claude;8727
st cyr montmalin;46.958784809;5.722490744;jura;39;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;Saint-Cyr-Montmalin;244
st didier;46.708595427;5.511372071;jura;39;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;Saint-Didier;271
val suran;46.386313329;5.443105612;jura;39;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;Val Suran;782
coteaux du lizon;46.412246961;5.798719091;jura;39;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;Coteaux du Lizon;2168
st maur;46.606897999;5.595990619;jura;39;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;Saint-Maur;221
st maurice crillat;46.568096837;5.834026935;jura;39;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;Saint-Maurice-Crillat;237
salans;47.160113967;5.794392815;jura;39;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;Salans;637
santans;47.042099833;5.665477502;jura;39;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;Santans;276
sarrogna;46.474500649;5.617408824;jura;39;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;Sarrogna;225
songeson;46.647137037;5.830542779;jura;39;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;Songeson;71
soucia;46.540172646;5.757784209;jura;39;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;Soucia;173
souvans;46.97920539;5.553672934;jura;39;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;Souvans;505
tassenieres;46.923022059;5.512541577;jura;39;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;Tassenières;393
la tour du meix;46.523696813;5.662745455;jura;39;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;La Tour-du-Meix;256
trenal;46.636413188;5.4624955790000005;jura;39;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;Trenal;466
verges;46.658826692;5.684090724;jura;39;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;Verges;191
villerserine;46.855455889;5.639683999;jura;39;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;Villerserine;36
villette les arbois;46.933518721;5.743829779;jura;39;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;Villette-lès-Arbois;377
le villey;46.848011647;5.507972027;jura;39;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;Le Villey;91
val sonnette;46.602897042;5.464680776;jura;39;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;Val-Sonnette;942
vincent froideville;46.79367224;5.482371739;jura;39;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;Vincent-Froideville;392
vosbles valfin;46.348400035;5.52189486;jura;39;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;Vosbles-Valfin;185
anlezy;46.966560312;3.498985277;nièvre;58;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;Anlezy;242
anthien;47.308662574;3.724871048;nièvre;58;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;Anthien;167
arleuf;47.040464565;4.015692994;nièvre;58;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;Arleuf;645
asnan;47.310372331;3.5523411510000003;nièvre;58;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;Asnan;118
aunay en bazois;47.124134471;3.719630112;nièvre;58;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;Aunay-en-Bazois;224
biches;46.993703901;3.654343187;nièvre;58;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;Biches;268
billy chevannes;47.011971519;3.461879934;nièvre;58;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;Billy-Chevannes;307
blismes;47.122483237;3.82148616;nièvre;58;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;Blismes;185
breves;47.429737821;3.624267859;nièvre;58;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;Brèves;240
challuy;46.94196697;3.140253373;nièvre;58;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;Challuy;1517
champlin;47.244720142;3.45042992;nièvre;58;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;Champlin;41
champvert;46.853200997;3.523436401;nièvre;58;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;Champvert;743
chaumot;47.251871128;3.643272447;nièvre;58;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;Chaumot;162
colmery;47.348513898;3.246722321;nièvre;58;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;Colméry;268
corbigny;47.256108779;3.689402188;nièvre;58;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;Corbigny;1363
cossaye;46.75584565;3.5098283500000003;nièvre;58;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;Cossaye;673
dirol;47.31839342;3.643605188;nièvre;58;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;Dirol;108
dommartin;47.071580028;3.845762646;nièvre;58;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;Dommartin;158
empury;47.347358725;3.822286786;nièvre;58;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;Empury;81
epiry;47.17048431;3.731841261;nièvre;58;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;Epiry;233
garchizy;47.043647776;3.09366001;nièvre;58;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;Garchizy;3685
lamenay sur loire;46.74622068;3.572315444;nièvre;58;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;Lamenay-sur-Loire;72
lormes;47.289145913;3.825318823;nièvre;58;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;Lormes;1264
lucenay les aix;46.698049547;3.49197907;nièvre;58;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;Lucenay-lès-Aix;966
la machine;46.891574846;3.462345119;nièvre;58;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;La Machine;3220
mesves sur loire;47.230238077;3.00396493;nièvre;58;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;Mesves-sur-Loire;657
metz le comte;47.393000619;3.63581637;nièvre;58;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;Metz-le-Comte;172
mhere;47.194724629;3.860095553;nièvre;58;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;Mhère;228
moissy moulinot;47.327325796;3.707138721;nièvre;58;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;Moissy-Moulinot;13
montaron;46.876229584;3.74814841;nièvre;58;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;Montaron;156
montigny aux amognes;47.025418665;3.279291198;nièvre;58;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;Montigny-aux-Amognes;642
montsauche les settons;47.214293843;4.033132574;nièvre;58;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;Montsauche-les-Settons;514
moussy;47.196501089;3.458811837;nièvre;58;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;Moussy;105
neuvy sur loire;47.532184059;2.890145485;nièvre;58;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;Neuvy-sur-Loire;1410
parigny les vaux;47.100804556;3.14618141;nièvre;58;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;Parigny-les-Vaux;967
perroy;47.404986749;3.164677484;nièvre;58;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;Perroy;145
pougny;47.393831753;3.023949976;nièvre;58;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;Pougny;473
raveau;47.17926708;3.11591039;nièvre;58;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;Raveau;628
rix;47.428512741;3.497810228;nièvre;58;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;Rix;155
rouy;47.038444956;3.540866134;nièvre;58;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;Rouy;638
saincaize meauce;46.907173624;3.086845687;nièvre;58;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;Saincaize-Meauce;370
st amand en puisaye;47.548323784;3.078355821;nièvre;58;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;Saint-Amand-en-Puisaye;1218
st andelain;47.310384116;2.979820121;nièvre;58;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;Saint-Andelain;601
st aubin les forges;47.142698568;3.188014293;nièvre;58;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;Saint-Aubin-les-Forges;383
st benin d azy;46.996333663;3.404599867;nièvre;58;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;Saint-Benin-d'Azy;1259
st brisson;47.267265254;4.095032233;nièvre;58;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;Saint-Brisson;255
ste colombe des bois;47.320917806;3.153157406;nièvre;58;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;Sainte-Colombe-des-Bois;137
st didier;47.347673421;3.620226539;nièvre;58;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;Saint-Didier;29
st germain des bois;47.368787274;3.519227773;nièvre;58;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;Saint-Germain-des-Bois;123
st hilaire en morvan;47.06844189;3.887071717;nièvre;58;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;Saint-Hilaire-en-Morvan;217
st martin d heuille;47.047771084;3.232701792;nièvre;58;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;Saint-Martin-d'Heuille;559
st parize le chatel;46.850549482;3.184554383;nièvre;58;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;Saint-Parize-le-Châtel;1225
st pereuse;47.058655622;3.809291888;nièvre;58;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;Saint-Péreuse;205
st pierre du mont;47.397152106;3.445964737;nièvre;58;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;Saint-Pierre-du-Mont;163
st saulge;47.101706892;3.519020775;nièvre;58;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;Saint-Saulge;708
saizy;47.356468636;3.699305614;nièvre;58;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;Saizy;186
sauvigny les bois;46.97672732;3.265716918;nièvre;58;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;Sauvigny-les-Bois;1420
savigny poil fol;46.783063431;3.834829642;nièvre;58;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;Savigny-Poil-Fol;109
sermages;47.014754309;3.840844707;nièvre;58;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;Sermages;191
sougy sur loire;46.860833962;3.406365103;nièvre;58;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;Sougy-sur-Loire;585
taconnay;47.312462675;3.489728345;nièvre;58;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;Taconnay;71
tamnay en bazois;47.05447347;3.723322788;nièvre;58;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;Tamnay-en-Bazois;158
ternant;46.752204501;3.848258349;nièvre;58;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;Ternant;174
tintury;47.001103423;3.587717764;nièvre;58;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;Tintury;163
tracy sur loire;47.328811429;2.913507219;nièvre;58;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;Tracy-sur-Loire;987
trois vevres;46.911289164;3.422713491;nièvre;58;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;Trois-Vèvres;245
varennes vauzelles;47.037171544;3.143816706;nièvre;58;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;Varennes-Vauzelles;9180
vauclaix;47.226945644;3.818473294;nièvre;58;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;Vauclaix;135
villapourcon;46.938009519;3.956586921;nièvre;58;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;Villapourçon;410
villiers le sec;47.376396559;3.438075945;nièvre;58;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;Villiers-le-Sec;51
abergement la ronce;47.064796871;5.3777147020000005;jura;39;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;Abergement-la-Ronce;841
aiglepierre;46.955778512;5.809725465;jura;39;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;Aiglepierre;436
andelot en montagne;46.859307701;5.9287358910000005;jura;39;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;Andelot-en-Montagne;552
annoire;46.959137146;5.277080177;jura;39;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;Annoire;417
arbois;46.894404349;5.773071251;jura;39;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;Arbois;3193
ardon;46.772582561;5.876813684;jura;39;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;Ardon;113
les arsures;46.952953571;5.78448162;jura;39;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;Les Arsures;209
augea;46.561977614;5.389704364;jura;39;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;Augea;272
augisey;46.554958723;5.495274567;jura;39;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;Augisey;183
authume;47.125097086;5.5077556990000005;jura;39;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;Authume;856
baresia sur l ain;46.542556338;5.702967812;jura;39;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;Barésia-sur-l'Ain;144
bief du fourg;46.820307882;6.116823945;jura;39;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;Bief-du-Fourg;214
bletterans;46.73099818;5.426692489;jura;39;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;Bletterans;1527
boissia;46.580398304;5.721268625;jura;39;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;Boissia;109
brainans;46.874338822;5.627977286;jura;39;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;Brainans;181
cernans;46.93402991;5.938916487;jura;39;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;Cernans;141
cesancey;46.622738688;5.493457369;jura;39;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;Cesancey;390
chamblay;46.990400377;5.703642578;jura;39;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;Chamblay;423
champagney;47.260097181;5.5044443;jura;39;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;Champagney;462
champagnole;46.744975968;5.8983600670000005;jura;39;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;Champagnole;8000
champdivers;47.007794972;5.390195236;jura;39;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;Champdivers;445
champrougier;46.87911614;5.512528995;jura;39;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;Champrougier;101
la chassagne;46.868024219;5.4550856880000005;jura;39;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;La Chassagne;105
chatel de joux;46.52980412;5.809442391;jura;39;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;Châtel-de-Joux;51
la chaumusse;46.600726273;5.943755309;jura;39;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;La Chaumusse;393
chaux des crotenay;46.66328688;5.957121204;jura;39;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;Chaux-des-Crotenay;390
st hymetiere sur valouse;46.347931605;5.5673489830000005;jura;39;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;Saint-Hymetière-sur-Valouse;423
chevreaux;46.499559331;5.43244807;jura;39;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;Chevreaux;127
chevrotaine;46.652848582;5.860571474;jura;39;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;Chevrotaine;33
choux;46.30173613;5.770142336;jura;39;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;Choux;133
courbette;46.598515602;5.569052397;jura;39;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;Courbette;46
crans;46.695251604;5.982330751;jura;39;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;Crans;82
cressia;46.526997962;5.483738782;jura;39;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;Cressia;258
darbonnay;46.825255392;5.60789332;jura;39;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;Darbonnay;79
desnes;46.767768879;5.468146705;jura;39;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;Desnes;485
domblans;46.769387126;5.587256626;jura;39;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;Domblans;1207
ecrille;46.502347659;5.633946941;jura;39;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;Écrille;85
l etoile;46.715901208;5.534098399;jura;39;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;L' Étoile;570
falletans;47.081906099;5.566900417;jura;39;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;Falletans;405
fay en montagne;46.753761219;5.71729563;jura;39;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;Fay-en-Montagne;84
la ferte;46.940273716;5.650059485;jura;39;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;La Ferté;192
fontenu;46.672524779;5.814694447;jura;39;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;Fontenu;74
fraroz;46.728653012;6.095349334;jura;39;bourgogne-franche-comté;27;Bourgogne-Franche-Comté;Fraroz;54
